product_name,product_company,product_price,product_link
"MSI Clutch GM20 Elite Gaming Mouse, 6400 DPI, 20M+ Clicks OMRON Switch, Optical Sensor, Adjustable Weights, Ergonomic Right Hand Design, RGB Mystic Light $20.00 @ Amazon",Amazon,$20,https://slickdeals.net/f/16255213-msi-clutch-gm20-elite-gaming-mouse-6400-dpi-20m-clicks-omron-switch-optical-sensor-adjustable-weights-ergonomic-right-hand-design-rgb-mystic-light-20-00-amazon
SteelSeries Esports Mini FPS Gaming Mouse Ultra Light 61g –  $24.99 + Free Shipping w/ Prime or on $25+,Amazon,$24.99,https://slickdeals.net/f/16255117-steelseries-esports-mini-fps-gaming-mouse-ultra-light-61g-24-99-free-shipping-w-prime-or-on-25
SanDisk - 2TB External USB 3.2 Gen 2 Type C Portable SSD $139.99 + Free Shipping,Best Buy,$139.99,https://slickdeals.net/f/16252324-sandisk-2tb-external-usb-3-2-gen-2-type-c-portable-ssd-139-99-free-shipping
"ASUS - ROG Zephyrus G15 15.6"" QHD Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3080 - 1TB SSD - Eclipse Gray $1,699.99 + Free Shipping $1699.99",Best Buy,"$1,699.99",https://slickdeals.net/f/16252423-asus-rog-zephyrus-g15-15-6-qhd-laptop-amd-ryzen-9-16gb-memory-nvidia-geforce-rtx-3080-1tb-ssd-eclipse-gray-1-699-99-free-shipping-1699-99
Netgear Nighthawk Xfinity modem with voice - $259.99,Amazon,$259.99,https://slickdeals.net/f/16254142-netgear-nighthawk-xfinity-modem-with-voice-259-99
Logitech Wireless POP Bundle Mechanical Keyboard + Silent Mouse + Studio Desk Mat $119 (@ bhphoto after $40 off) - $119,B&H Photo Video,$119,https://slickdeals.net/f/16252366-logitech-wireless-pop-bundle-mechanical-keyboard-silent-mouse-studio-desk-mat-119-bhphoto-after-40-off-119
"27” Samsung S80UA UHD HDR IPS Monitor with USB-C, EDU/EPP discount $251 and FS",Samsung,$251,https://slickdeals.net/f/16254046-27-samsung-s80ua-uhd-hdr-ips-monitor-with-usb-c-edu-epp-discount-251-and-fs
Black Panther USB 3.2 LED 2TB External Hard Drive $89.99 - Walmart,Walmart,$89.99,https://slickdeals.net/f/16253899-black-panther-usb-3-2-led-2tb-external-hard-drive-89-99-walmart
"64GB Samsung Galaxy Tab S6 Lite 10.4"" WiFi Tablet w/ S Pen (various colors)",Best Buy,$230,https://slickdeals.net/f/16250479-samsung-galaxy-tab-s6-lite-2022-10-4-64gb-wi-fi-oxford-gray-sm-p613nzaaxar-best-buy-229-99
SteelSeries Prime+ FPS Wired Gaming Mouse with Lift-Off Sensor $30 + Free Shipping,Amazon,$30,https://slickdeals.net/f/16251136-steelseries-prime-fps-wired-gaming-mouse-with-lift-off-sensor-30-free-shipping
BLUETTI PV200 Foldable Solar Panel 200W $424.15 or PV350 350W Foldable Solar Panel $721.65 + Free Shipping,Amazon,$424.15,https://slickdeals.net/f/16253245-bluetti-pv200-foldable-solar-panel-200w-424-15-or-pv350-350w-foldable-solar-panel-721-65-free-shipping
PNY - 64GB(2 Nos)  Elite-X Class 10 U3 V30 microSDXC Flash Memory Card 2-Pack $14.99,Best Buy,$14.99,https://slickdeals.net/f/16253137-pny-64gb-2-nos-elite-x-class-10-u3-v30-microsdxc-flash-memory-card-2-pack-14-99
TP-Link Deco M4 AC1200 Whole Home Mesh Wi-Fi System (3-Pack)		 - Sam's Club $89.88,Sam's Club,$89.88,https://slickdeals.net/f/16252171-tp-link-deco-m4-ac1200-whole-home-mesh-wi-fi-system-3-pack-sam-s-club-89-88
"XPG Summoner Mechanical RGB Gaming Keyboard: CherryMX switch options in Red, Blue or Silver  $44.99",Amazon,$44.99,https://slickdeals.net/f/16251277-xpg-summoner-mechanical-rgb-gaming-keyboard-cherrymx-switch-options-in-red-blue-or-silver-44-99
"Triangle Borea BR03 Bookshelf Speakers (Pair, Walnut)",Adorama,$299,https://slickdeals.net/f/16250026-triangle-borea-br03-bookshelf-speakers-pair-walnut-299-free-shipping
"LG gram 15” Lightweight Laptop powered by Intel® Core™ i7, Windows 11 Home, 16GB RAM, 512GB SSD, Gray $999.99",LG Electronics,$999.99,https://slickdeals.net/f/16252465-lg-gram-15-lightweight-laptop-powered-by-intel-core-i7-windows-11-home-16gb-ram-512gb-ssd-gray-999-99
"ASUS 14"" Touchscreen Intel Evo Platform Chromebook - 11th Gen Intel Core i5- 1135G7 - 1080p - Star Black $600",Costco Wholesale,$600,https://slickdeals.net/f/16252414-asus-14-touchscreen-intel-evo-platform-chromebook-11th-gen-intel-core-i5-1135g7-1080p-star-black-600
Asus Zephyrus M16. i7-12700H with Rtx 3060 + 500nits display + 16:10.  - $1199,Best Buy,"$1,199",https://slickdeals.net/f/16252177-asus-zephyrus-m16-i7-12700h-with-rtx-3060-500nits-display-16-10-1199
Amazon.com: NETGEAR WiFi 6 Access Point (WAX214) - Dual-Band PoE Access Point AX1800 Wireless Speed $60,Amazon,$60,https://slickdeals.net/f/16252141-amazon-com-netgear-wifi-6-access-point-wax214-dual-band-poe-access-point-ax1800-wireless-speed-60
YMMV Lowe’s Framing and Demo 2-Pack 7-1/4-in 24-Tooth Tungsten Carbide-tipped Steel Circular Saw Blade Set - $4.97,Lowe's,$4.97,https://slickdeals.net/f/16251817-ymmv-lowe-s-framing-and-demo-2-pack-7-1-4-in-24-tooth-tungsten-carbide-tipped-steel-circular-saw-blade-set-4-97
Morefine M600 Mini PC AMD 6900HX $599,,$599,https://slickdeals.net/f/16251529-morefine-m600-mini-pc-amd-6900hx-599
"1TB Corsair MP600 Pro M.2 2280 PCIe Gen 4.0 x4, NVMe 1.4 3D TLC Internal SSD with Heatsink @ $109.99 + F/S",Newegg,,https://slickdeals.net/f/16250455-1tb-corsair-mp600-pro-m-2-2280-pcie-gen-4-0-x4-nvme-1-4-3d-tlc-internal-ssd-with-heatsink-109-99-f-s
HyperX Pulsefire Haste – Gaming Mouse - $24.99,Amazon,$24.99,https://slickdeals.net/f/16251040-hyperx-pulsefire-haste-gaming-mouse-24-99
"WD Green SN350 NVMe™ SSD M.2 -free shipping $60 for 1TB, $130 for 2TB",Amazon,$59.99,https://slickdeals.net/f/16249621-wd-green-sn350-nvme-ssd-m-2-free-shipping-60-for-1tb-130-for-2tb
Rosewill FBM-X2-400-HELIX Micro ATX Mini Tower Desktop Gaming PC Computer Case + Pre-Installed 400W PSU $49.99 + Free Shipping,Newegg,$49.99,https://slickdeals.net/f/16249597-rosewill-fbm-x2-400-helix-micro-atx-mini-tower-desktop-gaming-pc-computer-case-pre-installed-400w-psu-49-99-free-shipping
Sony - Vlogger Shotgun Microphone or Accessory Kit $100 + Free Shipping,Best Buy,$100,https://slickdeals.net/f/16251316-sony-vlogger-shotgun-microphone-or-accessory-kit-100-free-shipping
Big Sale Up to 60% Off Torguard VPN Premium only with Annuall Billing $52,TorGuard,$52,https://slickdeals.net/f/16251238-big-sale-up-to-60-off-torguard-vpn-premium-only-with-annuall-billing-52
Motorola MB8600 | 1Gbps DOCSIS 3.1 Cable Modem for $115.98,Motorola Store,$115.98,https://slickdeals.net/f/16250398-motorola-mb8600-1gbps-docsis-3-1-cable-modem-for-115-98
"Dell - 24"" VA LED FHD 165hz Curved Gaming Monitor (HDMI 2.0, Display Port 1.2) - Black $140 + Free Shipping",Best Buy,$140,https://slickdeals.net/f/16251076-dell-24-va-led-fhd-165hz-curved-gaming-monitor-hdmi-2-0-display-port-1-2-black-140-free-shipping
1TB Team Group MP33 M.2 NVMe PCIe 3D SSD + 32GB microSDHC Card,Newegg,$52,https://slickdeals.net/f/16247248-52-team-group-mp33-m-2-2280-1tb-nvme-32gb-microsd-card-w-adapter-newegg
"AMD Ryzen 7 5700G 8-Core, 16-Thread Unlocked Desktop Processor with Radeon Graphics $178.61",Amazon,$178.61,https://slickdeals.net/f/16249150-amd-ryzen-7-5700g-8-core-16-thread-unlocked-desktop-processor-with-radeon-graphics-178-61
AMD Ryzen 9 5900X Vermeer 3.7GHz 12-Core AM4 Boxed Processor - Heatsink Not Included - Micro Center - $319,Micro Center,$319,https://slickdeals.net/f/16248556-amd-ryzen-9-5900x-vermeer-3-7ghz-12-core-am4-boxed-processor-heatsink-not-included-micro-center-319
"Lenovo ThinkPad Z13 13.3"" 1920x1200, Ryzen 5 PRO 6650U, 32GB DDR5, 1TB SSD, Radeon 660M $1229 + free s/h",Lenovo,"$1,229",https://slickdeals.net/f/16247785-lenovo-thinkpad-z13-13-3-1920x1200-ryzen-5-pro-6650u-32gb-ddr5-1tb-ssd-radeon-660m-1229-free-s-h
LG 27GL650F-B 27 Inch Full HD Ultragear G-Sync Compatible Gaming Monitor with 144Hz Refresh Rate and HDR 10 - Black $179.99 + Free Shipping,Amazon,$179.99,https://slickdeals.net/f/16248865-lg-27gl650f-b-27-inch-full-hd-ultragear-g-sync-compatible-gaming-monitor-with-144hz-refresh-rate-and-hdr-10-black-179-99-free-shipping
G.Skill RipJaws DDR4 SO-DIMM Series 64GB (2 x 32GB) 260-Pin SO-DIMM DDR4 3200 $149.99,Amazon,$149.99,https://slickdeals.net/f/16248733-g-skill-ripjaws-ddr4-so-dimm-series-64gb-2-x-32gb-260-pin-so-dimm-ddr4-3200-149-99
"Logitech G502 Lightspeed Wireless Gaming Mouse with Hero 25K Sensor, PowerPlay Compatible, Tunable Weights and Lightsync RGB - Black $89.99",Amazon,$89.99,https://slickdeals.net/f/16249174-logitech-g502-lightspeed-wireless-gaming-mouse-with-hero-25k-sensor-powerplay-compatible-tunable-weights-and-lightsync-rgb-black-89-99
"upHere GS05ARGB Addressable RGB Graphics Card GPU Brace Support Video Card Sag Holder/Holster Bracket,Built-in ARGB Strip,Adjustable Length and Height Support - $9.99",Amazon,$9.99,https://slickdeals.net/f/16247740-uphere-gs05argb-addressable-rgb-graphics-card-gpu-brace-support-video-card-sag-holder-holster-bracket-built-in-argb-strip-adjustable-length-and-height-support-9-99
GIGABYTE - B650M DS3H (Socket AM5) USB 3.2 Gen2 AMD Motherboard - Black $159.99,Best Buy,$159.99,https://slickdeals.net/f/16247743-gigabyte-b650m-ds3h-socket-am5-usb-3-2-gen2-amd-motherboard-black-159-99
Save 75% on 3DMark on Steam $8.75,Steam,$8.75,https://slickdeals.net/f/16249651-save-75-on-3dmark-on-steam-8-75
Relive Plus app - $38.99,,$38.99,https://slickdeals.net/f/16249390-relive-plus-app-38-99
Lenovo Legion 7 (2022) i7-12800HX  RTX3070Ti 32 GB DDR5 1TB $1880.89,Lenovo,"$1,880.89",https://slickdeals.net/f/16247059-lenovo-legion-7-2022-i7-12800hx-rtx3070ti-32-gb-ddr5-1tb-1880-89
WD 4TB WD Blue 3D SSD- WDS400T2B0A $290,Amazon,$290,https://slickdeals.net/f/16248841-wd-4tb-wd-blue-3d-ssd-wds400t2b0a-290
"pCloud 500GB, 2TB, or 10TB lifetime storage - Black Friday 85% off - $139",pCloud,$139,https://slickdeals.net/f/16247773-pcloud-500gb-2tb-or-10tb-lifetime-storage-black-friday-85-off-139
"G34w-10 34"" Ultra-Wide Gaming Monitor - $349.99",Lenovo,$349.99,https://slickdeals.net/f/16248562-g34w-10-34-ultra-wide-gaming-monitor-349-99
"ESR Trifold Cases: iPad Air 4/5th Gen from $6.39, iPad Pro 11""/12.9"" Cases $6.37 and More + Free Shipping w/ Prime or orders $25+",Amazon,,https://slickdeals.net/f/16246168-esr-trifold-cases-ipad-air-4-5th-gen-from-6-39-ipad-pro-11-12-9-cases-6-37-and-more-free-shipping-w-prime-or-orders-25
Razer Cynosa V2 Wired Membrane Gaming Keyboard w/ Chroma RGB,Best Buy,$27,https://slickdeals.net/f/16244704-razer-cynosa-v2-full-size-wired-membrane-gaming-keyboard-with-chroma-rgb-backlighting-black-26-99-best-buy
"Redragon K556 RGB LED Backlit Wired Mechanical Gaming Keyboard, Aluminum Base, 104 Standard Keys - Brown Switches for $44.99",Amazon,$44.99,https://slickdeals.net/f/16247809-redragon-k556-rgb-led-backlit-wired-mechanical-gaming-keyboard-aluminum-base-104-standard-keys-brown-switches-for-44-99
TPLink TL-SG1016PE $139.99,Lenovo,$139.99,https://slickdeals.net/f/16247791-tplink-tl-sg1016pe-139-99
"(Black Friday Deal) GIGABYTE G32QC A 32"" 165Hz 2K QHD 1ms Curved Gaming Monitor $259.99",Newegg,$259.99,https://slickdeals.net/f/16247647-black-friday-deal-gigabyte-g32qc-a-32-165hz-2k-qhd-1ms-curved-gaming-monitor-259-99
W+ 11/28 Canon PIXMA TS3522 Wireless AIO Printer $44 + free s/h,Walmart,$44,https://slickdeals.net/f/16246582-w-11-28-canon-pixma-ts3522-wireless-aio-printer-44-free-s-h
"Acer Swift 3 Laptop: Ryzen 7 5700U, 14"" FHD IPS, 8GB DDR4, 512GB SSD, Vega 8, Win 10 (Refurbished) $382.49 & More + Free Shipping @ Acer via eBay",eBay,$382.49,https://slickdeals.net/f/16245985-acer-swift-3-laptop-ryzen-7-5700u-14-fhd-ips-8gb-ddr4-512gb-ssd-vega-8-win-10-refurbished-382-49-more-free-shipping-acer-via-ebay
32GB (2x16GB) G. SKILL Trident Z5 RGB Series 288-Pin PC RAM DDR5 7200 (PC5 57600) Desktop Memory $300 + Free Shipping,Newegg,$300,https://slickdeals.net/f/16245637-32gb-2x16gb-g-skill-trident-z5-rgb-series-288-pin-pc-ram-ddr5-7200-pc5-57600-desktop-memory-300-free-shipping
Logitech G PRO Wireless Lightspeed Gaming Mouse (League of Legends Edition),Amazon,$50,https://slickdeals.net/f/16240594-logitech-g-pro-wireless-lightspeed-gaming-mouse-league-of-legends-edition-49-99-f-s-amazon
Mosaic Palette 3 & Palette 3 Pro - $100 Off (Multi-Color 3d Printing) - $599,,$599,https://slickdeals.net/f/16245112-mosaic-palette-3-palette-3-pro-100-off-multi-color-3d-printing-599
Razer DeathAdder V2 Gaming Mouse: 20K DPI Optical Sensor - Fastest Gaming Mouse Switch - Chroma RGB Lighting - 8 Programmable Buttons - $31.58 + FS @ Amazon,Amazon,$31.58,https://slickdeals.net/f/16244755-razer-deathadder-v2-gaming-mouse-20k-dpi-optical-sensor-fastest-gaming-mouse-switch-chroma-rgb-lighting-8-programmable-buttons-31-58-fs-amazon
Black Apple Magic Mouse 2 $62.76,Other World Computing,$62.76,https://slickdeals.net/f/16245706-black-apple-magic-mouse-2-62-76
"HP 17.3"" Laptop: i3-1125G4, 1080p, 8GB RAM, 512GB SSD",Staples,$330,https://slickdeals.net/f/16240009-hp-17-cn0273st-laptop-17-3-fhd-ips-i3-1125g4-8gb-ddr4-512gb-ssd-win11h-staples-330
"28"" Lenovo L28u-35 4K 99% sRGB/90% DCI-P3 Monitor $223 + free s/h",Lenovo,$223,https://slickdeals.net/f/16243819-28-lenovo-l28u-35-4k-99-srgb-90-dci-p3-monitor-223-free-s-h
"ASUS 14"" VivoBook S14 F412DA Laptop - AMD Ryzen 3-3250U, 8GB RAM, 256GB SSD -  $299 + Free Shipping @ ASUS",,$299,https://slickdeals.net/f/16243090-asus-14-vivobook-s14-f412da-laptop-amd-ryzen-3-3250u-8gb-ram-256gb-ssd-299-free-shipping-asus
"Lenovo IdeaPad 5 Laptop: 15.6"" 1080p, Ryzen 5 5625U, 16GB RAM, 512GB SSD",eBay,$510,https://slickdeals.net/f/16240150-lenovo-ideapad-5-2022-15-6-fhd-ips-touch-ryzen-5-5625u-16gb-ddr4-512gb-ssd-509-99
SteelSeries Rival 650 Quantum Wireless Gaming Mouse - Rapid Charging Battery & 8 Zone RGB Lighting $69.99 + Free Shipping,Amazon,$69.99,https://slickdeals.net/f/16244242-steelseries-rival-650-quantum-wireless-gaming-mouse-rapid-charging-battery-8-zone-rgb-lighting-69-99-free-shipping
"Microsoft Surface Pro 7+ Bundle 12.3"" Intel Core i5 8GB RAM 128gb with Type Cover for $599",eBay,$599,https://slickdeals.net/f/16243756-microsoft-surface-pro-7-bundle-12-3-intel-core-i5-8gb-ram-128gb-with-type-cover-for-599
"Epson EcoTank ET-2400 Wireless Color All-in-One Supertank Printer , $179",Walmart,$179,https://slickdeals.net/f/16245079-epson-ecotank-et-2400-wireless-color-all-in-one-supertank-printer-179
"HP Spectre x360 2-In-1 TS Laptop: Intel i7 1260P, 16"" UHD+, 1TB SSD, 16GB RAM - $1400",,"$1,400",https://slickdeals.net/f/16246735-hp-spectre-x360-2-in-1-ts-laptop-intel-i7-1260p-16-uhd-1tb-ssd-16gb-ram-1400
"Lenovo Chromebook Duet 3: 11"" 2K, Snapdragon 7cG2, 8GB RAM, 128GB eMMC $310 + free s/h",Lenovo,$310,https://slickdeals.net/f/16242607-lenovo-chromebook-duet-3-11-2k-snapdragon-7cg2-8gb-ram-128gb-emmc-310-free-s-h
"AOC U32P2CA 32"" 4K Frameless Monitor, UHD 3840 x 2160, USB-C Docking, Height Adjustable Stand $327",Amazon,$327,https://slickdeals.net/f/16246540-aoc-u32p2ca-32-4k-frameless-monitor-uhd-3840-x-2160-usb-c-docking-height-adjustable-stand-327
Intel Core i9-12900KF (8P+8E)/24T 125W LGA1700 600 Unlocked Desktop Processor @ $429.99 + F/S,Amazon,$429.99,https://slickdeals.net/f/16246513-intel-core-i9-12900kf-8p-8e-24t-125w-lga1700-600-unlocked-desktop-processor-429-99-f-s
"Staples - 50% Back in Rewards on Ink, 30% Back in Rewards on Toner",Staples,,https://slickdeals.net/f/16245370-staples-50-back-in-rewards-on-ink-30-back-in-rewards-on-toner
"18TB Seagate Exos X18 7200RPM SATA III 3.5"" Internal Enterprise Hard Drive (OEM)",Newegg,$270,https://slickdeals.net/f/16239403-18tb-seagate-exos-x18-7200rpm-sata-iii-3-5-internal-enterprise-hard-drive-oem-270-free-shipping
ASUS Chromebooks – Save up to 40%,ASUS,,https://slickdeals.net/f/16243591-asus-chromebooks-save-up-to-40
"Drumeo, Pianote and Guitareo annual subscriptions for $150",,$150,https://slickdeals.net/f/16246093-drumeo-pianote-and-guitareo-annual-subscriptions-for-150
NETGEAR Nighthawk Xfinity Modem with Voice (CM2050V) $259.99,Amazon,$259.99,https://slickdeals.net/f/16246018-netgear-nighthawk-xfinity-modem-with-voice-cm2050v-259-99
NETGEAR Nighthawk Xfinity Modem with Voice (CM2050V)  $259.00 $259.99,Amazon,$259.99,https://slickdeals.net/f/16246009-netgear-nighthawk-xfinity-modem-with-voice-cm2050v-259-00-259-99
AMD Ryzen Desktop Processor: Ryzen 9 7900X Desktop Processor,Amazon,$440,https://slickdeals.net/f/16238239-amd-ryzen-desktop-processor-ryzen-9-7900x-desktop-processor-440-free-shipping
Directory Opus - 40% Off - BF2022NOV,,,https://slickdeals.net/f/16240771-directory-opus-40-off-bf2022nov
"ASUS ROG Strix Z590-E Gaming WiFi 6E LGA 1200(Intel® 11th/10th Gen) ATX Gaming Motherboard (PCIe 4.0, 14+2 Power Stages, DDR4 5333+, 4xM.2/NVMe SSD) $169.99 + Free Shipping",Amazon,$169.99,https://slickdeals.net/f/16242793-asus-rog-strix-z590-e-gaming-wifi-6e-lga-1200-intel-11th-10th-gen-atx-gaming-motherboard-pcie-4-0-14-2-power-stages-ddr4-5333-4xm-2-nvme-ssd-169-99-free-shipping
Ableton Live 11 Intro Recording Software (Digital Download) $39,,$39,https://slickdeals.net/f/16241695-ableton-live-11-intro-recording-software-digital-download-39
New Windscribe Customers: 3-Year Windscribe VPN Pro Plan Subscription,StackSocial,$57.20,https://slickdeals.net/f/16235614-stacksocial-windscribe-vpn-pro-plan-3-yr-subscription-57-19
Join The AWS Certified: Specialty Challenge And Get 50% Off Specialty Exams,,,https://slickdeals.net/f/16240021-join-the-aws-certified-specialty-challenge-and-get-50-off-specialty-exams
Razer BlackShark v2 for 55$ $55,Razer,$55,https://slickdeals.net/f/16245061-razer-blackshark-v2-for-55-55
"NETGEAR Wireless Desktop Access Point (WAX206)- WiFi 6 Dual-Band AX3200 Speed, Up to 3 Separate WiFi Networks, MU-MIMO, 802.11ax $86.31 + Free Shipping",Amazon,$86.31,https://slickdeals.net/f/16241002-netgear-wireless-desktop-access-point-wax206-wifi-6-dual-band-ax3200-speed-up-to-3-separate-wifi-networks-mu-mimo-802-11ax-86-31-free-shipping
"Prime Exclusive: INLAND 8TB Gaming Performance Plus Gen 4 NVMe M.2 SSD (with Heatsink, Read/Write Speed 7000MB/s and 5800MB/s) $1100 + Free Shipping",Amazon,"$1,100",https://slickdeals.net/f/16238938-prime-exclusive-inland-8tb-gaming-performance-plus-gen-4-nvme-m-2-ssd-with-heatsink-read-write-speed-7000mb-s-and-5800mb-s-1100-free-shipping
Sabrent 1TB Rocket Q4 NVMe PCIe 4.0 M.2 2280 Internal SSD with Heatsink - $83,Woot!,$83,https://slickdeals.net/f/16238590-sabrent-1tb-rocket-q4-nvme-pcie-4-0-m-2-2280-internal-ssd-with-heatsink-83
PhotoPills App Android/IOS 50% off $5.49,,$5.49,https://slickdeals.net/f/16244182-photopills-app-android-ios-50-off-5-49
HyperX Alloy Origins 65 Mechanical Gaming Keyboard (HX Aqua) $58.49 + free shipping $58.5,HP,$58.50,https://slickdeals.net/f/16238554-hyperx-alloy-origins-65-mechanical-gaming-keyboard-hx-aqua-58-49-free-shipping-58-5
Razer BlackWidow Lite TKL Mechanical Gaming Keyboard w/ Orange Switches (Black) $47 + Free Shipping,Amazon,$47,https://slickdeals.net/f/16241236-razer-blackwidow-lite-tkl-mechanical-gaming-keyboard-w-orange-switches-black-47-free-shipping
"WD 5TB Elements Portable HDD, External Hard Drive, USB 3.0 for PC & Mac, Plug and Play Ready $99.00 + Free shipping - WDBU6Y0050BBK-WESN",Amazon,$104.99,https://slickdeals.net/f/16238221-wd-5tb-elements-portable-hdd-external-hard-drive-usb-3-0-for-pc-mac-plug-and-play-ready-99-00-free-shipping-wdbu6y0050bbk-wesn
ViewSonic OMNI VX3218-PC-MHD 32 Inch Curved 1080p 1ms 165Hz Gaming Monitor with Adaptive Sync $229.00,Amazon,$229,https://slickdeals.net/f/16242097-viewsonic-omni-vx3218-pc-mhd-32-inch-curved-1080p-1ms-165hz-gaming-monitor-with-adaptive-sync-229-00
Amazon Business Accounts - Apple Magic Keyboard for iPad Pro 11” and iPad Air - $180.50,Amazon,$180.50,https://slickdeals.net/f/16236940-amazon-business-accounts-apple-magic-keyboard-for-ipad-pro-11-and-ipad-air-180-50
Mionix Naos Pro Gaming Mouse 50% off $29.99,,$29.99,https://slickdeals.net/f/16239277-mionix-naos-pro-gaming-mouse-50-off-29-99
Amazon $169.98 + $30cpn = $139.98 Motorola MB8600 DOCSIS 3.1 1000Mbps 1GB ethernet Cable Modem -,Amazon,$139.98,https://slickdeals.net/f/16241746-amazon-169-98-30cpn-139-98-motorola-mb8600-docsis-3-1-1000mbps-1gb-ethernet-cable-modem
"ASUS TUF Gaming VG279QM 27"" - $219+ FS @ B&H",B&H Photo Video,$219,https://slickdeals.net/f/16241701-asus-tuf-gaming-vg279qm-27-219-fs-b-h
"Acer 23.8"" Full HD Professional Display $89.99 + FS @ B&H $89.98",B&H Photo Video,$89.98,https://slickdeals.net/f/16241344-acer-23-8-full-hd-professional-display-89-99-fs-b-h-89-98
Crucial X6 SE 1TB External USB-C SSD @ Best Buy $69.99,Best Buy,$69.99,https://slickdeals.net/f/16235767-crucial-x6-se-1tb-external-usb-c-ssd-best-buy-69-99
40% off Lumina webcam $150,,$150,https://slickdeals.net/f/16241071-40-off-lumina-webcam-150
Razer Seiren V2 Pro USB Microphone for Streaming $123.99,Amazon,$123.99,https://slickdeals.net/f/16241053-razer-seiren-v2-pro-usb-microphone-for-streaming-123-99
"Lenovo Legion 5 Gen 7 (2022): 15.6"" FHD IPS 165Hz, Ryzen 7 6800H, RTX 3070 Ti, 16GB DDR5, 1TB SSD $1449.99",Lenovo,"$1,449.99",https://slickdeals.net/f/16238299-lenovo-legion-5-gen-7-2022-15-6-fhd-ips-165hz-ryzen-7-6800h-rtx-3070-ti-16gb-ddr5-1tb-ssd-1449-99
Acer Nitro XFA243Y23.8” Full HD (1920 x 1080) VA Gaming Monitor | AMD FreeSync Premium | 165Hz | 1ms VRB | HDR 10 $119.99,Amazon,$119.99,https://slickdeals.net/f/16239016-acer-nitro-xfa243y23-8-full-hd-1920-x-1080-va-gaming-monitor-amd-freesync-premium-165hz-1ms-vrb-hdr-10-119-99
"(Microcenter) Dell G15 5520: 15.6"" QHD IPS 240Hz, i9-12900H, RTX 3070 Ti, 32GB DDR5, 1TB SSD $1699.99 (In-Store Only)",Micro Center,"$1,699.99",https://slickdeals.net/f/16240483-microcenter-dell-g15-5520-15-6-qhd-ips-240hz-i9-12900h-rtx-3070-ti-32gb-ddr5-1tb-ssd-1699-99-in-store-only
1TB Timetec PCIe 3.0 NVMe 3D NAND M.2 Internal Solid State Drive $52 + Free Shipping,Amazon,$51.99,https://slickdeals.net/f/16236118-1tb-timetec-pcie-3-0-nvme-3d-nand-m-2-internal-solid-state-drive-52-free-shipping
Motorola Cable Modem + Mesh WiFi Router System: MB7621 + MH7020,Motorola Store,$75,https://slickdeals.net/f/16234810-motorola-cable-modem-mesh-wifi-router-system-mb7621-mh7020-75-or-mb8600-mh7020-145-free-shipping-on-orders-100
"Lenovo - IdeaPad 3 15ABA7 15.6"" Laptop - AMD Ryzen 5 - 8 GB Memory - 256 GB SSD - Arctic Gray $599.99 + Free Shipping",Best Buy,$599.99,https://slickdeals.net/f/16238608-lenovo-ideapad-3-15aba7-15-6-laptop-amd-ryzen-5-8-gb-memory-256-gb-ssd-arctic-gray-599-99-free-shipping
"LG 28MQ780-B 28 Inch SDQHD (2560 x 2880) Nano IPS DualUp Monitor with Ergo Stand, DCI-P3 98% (Typ.) with HDR10, USB Type-C (90W PD) - Black - $599.00 + taxes",Amazon,$599,https://slickdeals.net/f/16238503-lg-28mq780-b-28-inch-sdqhd-2560-x-2880-nano-ips-dualup-monitor-with-ergo-stand-dci-p3-98-typ-with-hdr10-usb-type-c-90w-pd-black-599-00-taxes
"ARRIS SURFboard mAX Pro W31 Tri-Band Mesh Ready Wi-Fi 6 Router $160, ARRIS SURFboard SB6183 Cable Modem $59 + Free Shipping",Amazon,,https://slickdeals.net/f/16239058-arris-surfboard-max-pro-w31-tri-band-mesh-ready-wi-fi-6-router-160-arris-surfboard-sb6183-cable-modem-59-free-shipping
8TB WD Blue 5640 RPM PC Desktop Hard Disk Drive $109.99 + Free Shipping,Newegg,$109.99,https://slickdeals.net/f/16237735-8tb-wd-blue-5640-rpm-pc-desktop-hard-disk-drive-109-99-free-shipping
Razer Nari Ultimate Gaming Headset w/ 2 Wolverine Ultimate Xbox One Controllers Bundle $250 + Free Shipping w/ Prime,Woot!,$250,https://slickdeals.net/f/16239778-razer-nari-ultimate-gaming-headset-w-2-wolverine-ultimate-xbox-one-controllers-bundle-250-free-shipping-w-prime
SanDisk Ultra 3D NAND 4TB Internal SSD - $289.99 + Free Shipping $289.98,Amazon,$289.98,https://slickdeals.net/f/16238734-sandisk-ultra-3d-nand-4tb-internal-ssd-289-99-free-shipping-289-98
Intel Core i5-12600K Desktop Processor 10 (6P+4E) Cores Unlocked $237.98,Amazon,$249.99,https://slickdeals.net/f/16235407-intel-core-i5-12600k-desktop-processor-10-6p-4e-cores-unlocked-237-98
TorGuard Black Friday Sale - - 50% Off For Life Code BF50,TorGuard,,https://slickdeals.net/f/16236856-torguard-black-friday-sale-50-off-for-life-code-bf50
"Costco Lenovo Flex 5 14"" 2-in-1 Touchscreen Laptop - AMD Ryzen 7 5700U - 2240 x 1400 - Windows 11 - $599",Costco Wholesale,$599,https://slickdeals.net/f/16237534-costco-lenovo-flex-5-14-2-in-1-touchscreen-laptop-amd-ryzen-7-5700u-2240-x-1400-windows-11-599
